,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,price_level,opening_hours.open_now,permanently_closed
209,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Casa de Salud: Hematología y Hemoterapia,ChIJ2bgx5JNIYA0RKvQTiwBII_0,0.0,ChIJ2bgx5JNIYA0RKvQTiwBII_0,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.469984,-0.3504934000000001,39.47123552989272,-0.3487202201072778,39.46853587010728,-0.3514198798927223,FJ9X+XR Valencia,8CFXFJ9X+XR,,,,
210,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,0.0,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4454358,-0.3784447,39.44675437989272,-0.3770998701072777,39.44405472010728,-0.3797995298927222,CJWC+5J Valencia,8CFXCJWC+5J,,,,
211,OPERATIONAL,"Carrer de les Arts Gràfiques, 4, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Quironsalud Valencia Ginecologia - Dermatologia -Endocrinologia- FIV,ChIJPRN3GKVIYA0R77bbvsjaE3w,2.5,ChIJPRN3GKVIYA0R77bbvsjaE3w,"['hospital', 'health', 'point_of_interest', 'establishment']",15,39.4768326,-0.3635498,39.47827972989272,-0.3621539701072777,39.47558007010728,-0.3648536298927222,FJGP+PH Valencia,8CFXFJGP+PH,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108796800441631272868"">108796800441631272868</a>'], 'photo_reference': 'Aap_uECTmfPxLlfQEiVwUmLXSBjXySpPp4ntqzH5H9890vveW-KGo5lDnKv0q4iq96sZFAuEXF404MZB61vUlxkHGyI9fPxFBDyzkwiOCmaQ-nsw-y9Z0muEwmkdusyAfaN1qeLA5ToEhns025AHsj1qxVwQ7U_l0Ew861iGoMxOvVzeUXcY', 'width': 3000}]",,False,
212,OPERATIONAL,"Av. de Blasco Ibáñez, 17, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Clínico de Valencia - Servicio de Pediatría,ChIJHxtWWQFJYA0RlMV-dkUiHD0,5.0,ChIJHxtWWQFJYA0RlMV-dkUiHD0,"['hospital', 'health', 'point_of_interest', 'establishment']",1,39.4788821,-0.3620572,39.48005097989272,-0.3607989201072777,39.47735132010727,-0.3634985798927222,FJHQ+H5 Valencia,8CFXFJHQ+H5,,,True,
213,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Casa de Salud: Neurología,ChIJEXQx5JNIYA0RmrR_MkWeYG0,3.0,ChIJEXQx5JNIYA0RmrR_MkWeYG0,"['hospital', 'health', 'point_of_interest', 'establishment']",1,39.469984,-0.3504934000000001,39.47123552989272,-0.3487202201072778,39.46853587010728,-0.3514198798927223,FJ9X+XR Valencia,8CFXFJ9X+XR,,,,
214,OPERATIONAL,"Carrer de la Vall de la Ballestera, 44, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJFeZT-WRPYA0R-8NvA4LImRg,0.0,ChIJFeZT-WRPYA0R-8NvA4LImRg,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4787571,-0.4012169,39.47997297989272,-0.3998758701072777,39.47727332010727,-0.4025755298927222,FHHX+GG Valencia,8CFXFHHX+GG,,,,
215,OPERATIONAL,"Av. de Blasco Ibáñez, 14, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Quirónsalud Valencia :Rehabilitación,ChIJiXeOCqVIYA0RF8i4nBSA0Uo,0.0,ChIJiXeOCqVIYA0RF8i4nBSA0Uo,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4783725,-0.3649502,39.47984812989272,-0.3636701701072778,39.47714847010728,-0.3663698298927223,FJHP+82 Valencia,8CFXFJHP+82,,,,
216,OPERATIONAL,"C. de Jesús, 101, 95, 46007 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Concepcion,ChIJc87AQTlPYA0RMqiMBHS-v9I,0.0,ChIJc87AQTlPYA0RMqiMBHS-v9I,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.460953,-0.3877844,39.46233137989272,-0.3864900201072778,39.45963172010728,-0.3891896798927222,FJ66+9V Valencia,8CFXFJ66+9V,,,,
217,OPERATIONAL,"La Fe University and Polytechnic Hospital, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Diana,ChIJx1sFaVhPYA0R4Qlci8lUfGU,0.0,ChIJx1sFaVhPYA0R4Qlci8lUfGU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4441317,-0.3765117,39.44554987989272,-0.3751505201072777,39.44285022010727,-0.3778501798927222,CJVF+M9 Valencia,8CFXCJVF+M9,,,,
218,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Casa de Salud: Pediatría y Sus áreas Específicas,ChIJN7Ex5JNIYA0RCPQJ57eS3Y8,0.0,ChIJN7Ex5JNIYA0RCPQJ57eS3Y8,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.46994919999999,-0.3508003,39.47117422989272,-0.3494761701072777,39.46847457010728,-0.3521758298927222,FJ9X+XM Valencia,8CFXFJ9X+XM,,,,
219,OPERATIONAL,"Carrer de Salvador Pau, 37, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Laboratorio/Toma de muestras Hospital La Salud,ChIJ6zbNLqVJYA0RkWZ5y9Wflh0,0.0,ChIJ6zbNLqVJYA0RkWZ5y9Wflh0,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4702172,-0.3515487,39.47173427989272,-0.3501288701072777,39.46903462010728,-0.3528285298927222,FJCX+39 Valencia,8CFXFJCX+39,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109403806440737880285"">Daniel Camarena Y Volk</a>'], 'photo_reference': 'Aap_uEBGDWh-M1ZUu843y6SN1dDNEB5TTy9EG1CtEnvUN6J1PoUHcMkQKqOE3Bxjg0qaHcQwRFx7LzxDMT_wQU1bPls6z856iHW0JYkpH8l50xInSErpJBvsDQFdeGKwYz2NcEkat_ji_9onfG7tx-ANBXljF2ikGlbLJ3SiAZnTwPp5g29S', 'width': 4032}]",,False,
220,OPERATIONAL,"Carrer de Suīssa, 11, 46024 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital IMSKE | Traumatología y Rehabilitación,ChIJayZpKEtJYA0R4VRBwJBkDkw,4.9,ChIJayZpKEtJYA0R4VRBwJBkDkw,"['hospital', 'health', 'point_of_interest', 'establishment']",76,39.4534447,-0.3365262,39.45475077989272,-0.3351671701072778,39.45205112010728,-0.3378668298927222,FM37+99 Valencia,8CFXFM37+99,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104161086942615350151"">A Google User</a>'], 'photo_reference': 'Aap_uEDbAXmlX4-RY463wyxS6Ttd2n24jo_bXAAEBcXcYr5alaie1bOE_VHcoyiYy2dCucdQVraRghIhzFBtiW1WPzNIR9ZJRrrKAdmUpKnIitoydL3xW_toTwrmwder_oRhEP6CFO039XRIF_GhZkXp7C6mWaJnTO4Wl5lxxKaCM1sEn3sd', 'width': 6000}]",,True,
221,OPERATIONAL,"Carrer Salud, 46114 Casas de Barcena, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,HOSPITAL,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,0.0,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4697508,-0.3506706,39.47105472989272,-0.3493440201072778,39.46835507010728,-0.3520436798927223,FJ9X+WP Casas de Bárcena,8CFXFJ9X+WP,,,,
222,OPERATIONAL,"Carrer d'Isabel de Villena, 2, 46011 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Malva-rosa,ChIJvTCQK3BIYA0RoeLo00lyekk,4.2,ChIJvTCQK3BIYA0RoeLo00lyekk,"['hospital', 'health', 'point_of_interest', 'establishment']",93,39.4753133,-0.3253684000000001,39.47665552989272,-0.3241923201072778,39.47395587010728,-0.3268919798927223,FMGF+4V Valencia,8CFXFMGF+4V,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113711595032974006304"">Pitch Beat</a>'], 'photo_reference': 'Aap_uEBCRefbPb4Sv6EpWu1I1Vt9FWLcdL0OyeLWQNmoPfhaiMiL-6wDCQYC1RwJWQQYm0WaLOg1MKfvcecVFl94YhKxIzl2rDFI5g8DrUqeE9w-Umd27QEMAC6APJd4X1pZCO3fU1eE4NQCApNtODNGqWzYZ_5ACkDcu4Q6wg3yG8djaM5p', 'width': 4160}]",,True,
223,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Mi Hospital,ChIJkR2xKadPYA0RfCwZUU5HANA,0.0,ChIJkR2xKadPYA0RfCwZUU5HANA,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4450372,-0.3759555,39.44637282989272,-0.3746082201072777,39.44367317010727,-0.3773078798927222,CJWF+2J Valencia,8CFXCJWF+2J,,,,
224,OPERATIONAL,"Av. de Blasco Ibáñez, 17, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Clínic Universitari,ChIJczNAcKRIYA0Rel4VMvMQvyI,3.1,ChIJczNAcKRIYA0Rel4VMvMQvyI,"['hospital', 'health', 'point_of_interest', 'establishment']",423,39.4788821,-0.3620572,39.48036582989272,-0.3603540201072777,39.47766617010728,-0.3630536798927221,FJHQ+H5 Valencia,8CFXFJHQ+H5,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107581814080727174356"">Carlos Piña</a>'], 'photo_reference': 'Aap_uEBHEiV5uUzL1FEj0FN_14ZTLWsGQEkxgY-UWdHGxWpiznjkq9V4vBsLi6VpcgazL5iVcTIGG6A64XJvhTpFpXfq7-kagWJsS1hoU18Ws59uOJT1L2g0oTh7F1EfZGGAzy7ZmQQzqB2yCfZfyvn5hxxZrcmTm87wuu_XmzJSJDwocy_a', 'width': 4160}]",,True,
225,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,0.0,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4454358,-0.3784447,39.44675437989272,-0.3770998701072777,39.44405472010728,-0.3797995298927222,CJWC+5J Valencia,8CFXCJWC+5J,,,,
226,OPERATIONAL,"Carrer de la Pobla de Farnals, 36, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Capellan del Hospital,ChIJfWnh7JNIYA0RlhwKvD_Od58,0.0,ChIJfWnh7JNIYA0RlhwKvD_Od58,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4691142,-0.3506221,39.47054587989273,-0.3492330201072779,39.46784622010728,-0.3519326798927223,FJ9X+JQ Valencia,8CFXFJ9X+JQ,,,,
227,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Casa de Salud: Anestesiología y Reanimación,ChIJQbwx5JNIYA0Rcn5R--9RhYU,0.0,ChIJQbwx5JNIYA0Rcn5R--9RhYU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.469984,-0.3504934000000001,39.47123552989272,-0.3487202201072778,39.46853587010728,-0.3514198798927223,FJ9X+XR Valencia,8CFXFJ9X+XR,,,,
228,OPERATIONAL,"Av. de Blasco Ibáñez, 14, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Quirónsalud Valencia Hospital,ChIJx9Z6_6RIYA0RmNTC81HpUqk,2.7,ChIJx9Z6_6RIYA0RmNTC81HpUqk,"['hospital', 'health', 'point_of_interest', 'establishment']",440,39.4780885,-0.3646406,39.47952332989273,-0.3631807201072778,39.47682367010728,-0.3658803798927223,FJHP+64 Valencia,8CFXFJHP+64,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100636966384372775815"">Enrique</a>'], 'photo_reference': 'Aap_uEDqjmTNBHJsAjV6s9J8hfND9ilaNS5nRnG38d68EB93WRfdUZG7WaYwRs6PYcGS2NEjlua-kJXkrmTpV_i5lK88X39EQpBxHQ8LogFqKxD62Kqn6iIoH8QGvSfWd7Eukh_PyOe0jp88xzpnXFqdGcYGAPpg_eZwz-wFua9N586Rayuf', 'width': 2976}]",,True,
229,OPERATIONAL,"La Fe University and Polytechnic Hospital, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Diana,ChIJx1sFaVhPYA0R4Qlci8lUfGU,0.0,ChIJx1sFaVhPYA0R4Qlci8lUfGU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4441317,-0.3765117,39.44554987989272,-0.3751505201072777,39.44285022010727,-0.3778501798927222,CJVF+M9 Valencia,8CFXCJVF+M9,,,,
230,OPERATIONAL,"Carrer de la Vall de la Ballestera, 44, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJFeZT-WRPYA0R-8NvA4LImRg,0.0,ChIJFeZT-WRPYA0R-8NvA4LImRg,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4787571,-0.4012169,39.47997297989272,-0.3998758701072777,39.47727332010727,-0.4025755298927222,FHHX+GG Valencia,8CFXFHHX+GG,,,,
231,OPERATIONAL,"Carrer de la Pobla de Farnals, 34, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Valencia,ChIJkZv_7ZNIYA0RqTdtp3zua00,0.0,ChIJkZv_7ZNIYA0RqTdtp3zua00,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4691542,-0.3507691,39.47058677989273,-0.3493796201072778,39.46788712010729,-0.3520792798927223,FJ9X+MM Valencia,8CFXFJ9X+MM,,,,
232,OPERATIONAL,"Carrer de Callosa d'En Sarrià, 8, 46007 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Urgencias,ChIJ52RWcDlPYA0RxnIpvKkSF1c,0.0,ChIJ52RWcDlPYA0RxnIpvKkSF1c,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4607055,-0.3870565,39.46208627989273,-0.3856390201072777,39.45938662010729,-0.3883386798927222,FJ67+75 Valencia,8CFXFJ67+75,,,True,
233,OPERATIONAL,"Av. de Blasco Ibáñez, 20, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Cuidados Intensivos,ChIJ7wqOCqVIYA0R7ZLgdSBwFgc,5.0,ChIJ7wqOCqVIYA0R7ZLgdSBwFgc,"['hospital', 'health', 'point_of_interest', 'establishment']",1,39.4780425,-0.3641204,39.47950092989272,-0.3629389701072778,39.47680127010728,-0.3656386298927223,FJHP+69 Valencia,8CFXFJHP+69,,,True,
234,OPERATIONAL,"Plaça Num 155 Res Urb, 85B, 46026 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital de campaña la Fe,ChIJ7RjF0z5JYA0RTs9LZeaTWK8,3.4,ChIJ7RjF0z5JYA0RTs9LZeaTWK8,"['hospital', 'health', 'point_of_interest', 'establishment']",16,39.4424099,-0.3729302,39.44359167989272,-0.3716089701072777,39.44089202010728,-0.3743086298927222,CJRG+XR Valencia,8CFXCJRG+XR,"[{'height': 2210, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113414672913680833141"">Jrmontilla Montilla</a>'], 'photo_reference': 'Aap_uECU4bBOyJ1dYohW9p5DKqjnP429tnEQe6rxCaSbi1WbX8_amL_bFYO5HQAHQZ4nAaFN6FdjiX6k2gcE6niGWeh5x2_oaGSeE_ECriApUIvw1eAoiWQYLmwtspuHVUPO-dMmstEmYHjwI3DK2DfgV7CNTiC139S89JNudugG_ZcjefvS', 'width': 4640}]",,,
235,OPERATIONAL,"Carrer Amics del Corpus, 17, 9, 46035 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Krankenhaus,ChIJIYF_WShFYA0RnpMZ0556XME,0.0,ChIJIYF_WShFYA0RnpMZ0556XME,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4883518,-0.395301,39.48973502989271,-0.3939760701072778,39.48703537010726,-0.3966757298927222,FJQ3+8V Valencia,8CFXFJQ3+8V,,,,
236,OPERATIONAL,"Av. de Gaspar Aguilar, 90, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Doctor Peset University Hospital,ChIJ5Y7dlCJPYA0RTHOchUHlzK8,3.7,ChIJ5Y7dlCJPYA0RTHOchUHlzK8,"['hospital', 'health', 'point_of_interest', 'establishment']",493,39.4531312,-0.394365,39.45589,-0.3922068000000001,39.450572,-0.3953876000000001,FJ34+77 Valencia,8CFXFJ34+77,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109909077144724591733"">A Google User</a>'], 'photo_reference': 'Aap_uEClP6zIk3PuiKWQi718KzSioASQR07RJroBE2P6HyX0J_LaE_FUjCQi6JtcIpgwhw6rlV03AiQ9P_3JGZMFxiWjqcR7yK64GZrAqk4_EKT0E-yq85wYOQnFKD1YDZb6xKTiDO_F7QlFkC1oEb_d9yOYMV9bDXLLcTQn6Kz7C_9h-T92', 'width': 3024}]",,True,
237,OPERATIONAL,"Unnamed Road,46017, 46017 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Universitario Doctor Peset Urgencias,ChIJiSx2nSJPYA0RM3FPOsLPv00,3.7,ChIJiSx2nSJPYA0RM3FPOsLPv00,"['hospital', 'health', 'point_of_interest', 'establishment']",3,39.4526471,-0.3939788,39.45413617989272,-0.3924573201072777,39.45143652010728,-0.3951569798927221,FJ34+3C Valencia,8CFXFJ34+3C,,,,
238,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Casa de Salud: Hematología y Hemoterapia,ChIJ2bgx5JNIYA0RKvQTiwBII_0,0.0,ChIJ2bgx5JNIYA0RKvQTiwBII_0,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.469984,-0.3504934000000001,39.47123552989272,-0.3487202201072778,39.46853587010728,-0.3514198798927223,FJ9X+XR Valencia,8CFXFJ9X+XR,,,,
239,OPERATIONAL,"Av. de les Tres Creus, 2, 46014 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Consorci Hospital General Universitari de València,ChIJYbSx4XRPYA0R9YeD3qeOnbM,3.5,ChIJYbSx4XRPYA0R9YeD3qeOnbM,"['hospital', 'health', 'point_of_interest', 'establishment']",847,39.4684725,-0.407792,39.46943117989272,-0.4063382701072777,39.46673152010727,-0.4090379298927222,FH9R+9V Valencia,8CFXFH9R+9V,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107201594745100184507"">Santi Sansa</a>'], 'photo_reference': 'Aap_uEDf1XebkgJ2P7Hk654GTn329uAFxbKS7gwL-gtP-iYmAiKu4BcN047jDlDV-42PNidgQ4iZiV8Kf4TELsnCE6uP7sv8FVCgcqarq_LSSo2GSQ014_2McfXgScYHBbh-C0mWZuEw_QCDuXkGcocKY54QqngQV5x81bdO5JqFx10pYzQm', 'width': 4128}]",1.0,True,
240,OPERATIONAL,"Carrer de Suīssa, 11, 46024 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital IMSKE | Traumatología y Rehabilitación,ChIJayZpKEtJYA0R4VRBwJBkDkw,4.9,ChIJayZpKEtJYA0R4VRBwJBkDkw,"['hospital', 'health', 'point_of_interest', 'establishment']",76,39.4534447,-0.3365262,39.45475077989272,-0.3351671701072778,39.45205112010728,-0.3378668298927222,FM37+99 Valencia,8CFXFM37+99,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104161086942615350151"">A Google User</a>'], 'photo_reference': 'Aap_uECeYzkJkNeiKNJMVgE_0nDEdH53IvDEtEwghpj7YS3Kf7p_lNtBH4wCF482AwWGpCmqfVf49qSN3xE0ouG3M8XDfrO2HDVhGEyIVGnGjKKYh-WiaTb9Cj5tZrKo2LJmC2HC0AHJbMCa9qOwqMnypjRq_-VoKkg09gRue2riYWdsR8wC', 'width': 6000}]",,True,
241,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Mi Hospital,ChIJkR2xKadPYA0RfCwZUU5HANA,0.0,ChIJkR2xKadPYA0RfCwZUU5HANA,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4450372,-0.3759555,39.44637282989272,-0.3746082201072777,39.44367317010727,-0.3773078798927222,CJWF+2J Valencia,8CFXCJWF+2J,,,,
242,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,0.0,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4454358,-0.3784447,39.44675437989272,-0.3770998701072777,39.44405472010728,-0.3797995298927222,CJWC+5J Valencia,8CFXCJWC+5J,,,,
243,OPERATIONAL,"Carrer Salud, 46114 Casas de Barcena, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,HOSPITAL,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,0.0,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4697508,-0.3506706,39.47105472989272,-0.3493440201072778,39.46835507010728,-0.3520436798927223,FJ9X+WP Casas de Bárcena,8CFXFJ9X+WP,,,,
244,OPERATIONAL,"La Fe University and Polytechnic Hospital, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Diana,ChIJx1sFaVhPYA0R4Qlci8lUfGU,0.0,ChIJx1sFaVhPYA0R4Qlci8lUfGU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4441317,-0.3765117,39.44554987989272,-0.3751505201072777,39.44285022010727,-0.3778501798927222,CJVF+M9 Valencia,8CFXCJVF+M9,,,,
